TOTAL_VALUE,princ_1,princ_2,LOT_SQFT,GROSS_AREA,LIVING_AREA,FLOORS,ROOMS,BEDROOMS,FULL_BATH,HALF_BATH,KITCHEN,FIREPLACE,YR_BUILT_CAT_0,YR_BUILT_CAT_1,YR_BUILT_CAT_2,REMODEL_Unknown,REMODEL_Recent,REMODEL_Old
322.4,-0.6728849835392802,0.04336189062123593,5547,2728,1306,1.5,5,3,2,1,1,1,0,1,0,1,0,0
314.6,-0.3382176505739698,0.5680091561618287,7210,2674,1384,1.5,6,3,1,0,1,0,0,1,0,0,0,1
328.2,-1.1498975773980802,0.6285429089221292,6371,2200,1100,1.0,7,2,1,1,2,2,0,1,0,1,0,0
347.9,-0.07001085889402511,-0.0024367372824151377,6189,2871,1643,2.0,7,3,1,1,1,0,1,0,0,0,0,1
307.4,-0.19657261561822748,-0.7871546828572187,4160,3108,1685,1.5,7,3,2,0,1,0,0,1,0,1,0,0
307.3,-1.0830013517856782,0.9006803198001126,7100,2156,1078,1.0,5,3,1,1,1,0,0,1,0,1,0,0
635.5,2.471410142586249,-1.3794347968322829,6000,4596,2796,2.0,9,4,2,2,1,1,0,0,1,1,0,0
322.5,-0.395616006836019,-0.7499253553473799,4000,3061,1566,2.0,7,3,1,0,1,1,0,1,0,1,0,0
321.3,-0.568900494638754,1.3612286282741306,8810,2400,1120,1.0,6,3,1,0,1,1,0,1,0,1,0,0
318.6,-0.3183897627875889,1.4156435954587663,9249,2464,1232,1.0,7,3,1,0,1,1,0,1,0,1,0,0
259.6,-1.4973838065015974,0.28718269168053545,5144,2040,1079,1.5,6,2,1,0,1,0,0,1,0,1,0,0
304.5,-1.0115095406633732,-0.37645220054018114,4160,2435,1398,1.5,7,3,1,1,1,1,0,1,0,1,0,0
287.9,-1.591717212375497,-0.6440095545531933,2800,2392,1124,1.5,7,3,1,1,1,0,0,1,0,1,0,0
233.6,-2.111707763233578,-0.382992890194124,2799,1948,950,1.0,5,2,1,0,1,0,0,1,0,1,0,0
446.4,-0.11185548629455769,-0.06750624674792045,6000,2700,1740,2.0,7,4,1,2,1,1,0,0,1,1,0,0
356.7,0.35813056559829914,-0.1187866896271166,6466,2790,2021,1.0,6,3,2,0,1,0,0,1,0,1,0,0
370.3,0.8533714820477173,1.4951398180229003,10895,2722,1841,1.0,6,3,1,2,1,1,0,1,0,1,0,0
322.6,-1.642424382797805,-0.5895539140536887,2901,2018,1296,2.0,7,3,2,0,1,0,0,1,0,0,1,0
564.8,2.0358798619267584,-1.1530992369999946,6000,4398,2543,2.0,8,4,2,2,1,1,0,0,1,1,0,0
371.7,-0.5345677256119067,-0.6061035068920997,4160,3082,1410,1.0,8,4,2,0,1,1,0,1,0,1,0,0
335.9,-0.6377785640597914,-0.03373630057586767,5432,2509,1488,2.0,7,2,1,1,1,0,0,1,0,0,0,1
272.6,-1.878827072015103,-0.12955777515226122,3684,2008,984,1.0,5,3,1,0,1,0,0,0,1,1,0,0
286.9,-1.3616169248188066,-1.0589604912057113,2100,2552,1326,1.5,8,3,2,0,1,1,0,1,0,1,0,0
299.0,-0.6838395807743778,0.38637344963437603,6343,2694,1201,1.0,4,2,1,1,1,0,0,1,0,1,0,0
304.2,-1.1575585170439016,1.2543245558599707,7842,2106,936,1.0,4,3,1,1,1,0,0,1,0,1,0,0
238.7,-2.007524654856464,1.184400492171132,6658,1529,733,1.0,4,2,1,0,1,0,0,1,0,1,0,0
230.6,-2.127046796029722,-0.37260830839391973,2800,1988,912,1.0,5,2,1,0,1,0,0,1,0,1,0,0
253.5,-1.9606944775406405,-0.13902073054019587,3561,1978,950,1.0,5,2,1,0,1,0,0,1,0,1,0,0
425.3,0.04370355429808942,-0.14626134929829945,6000,2820,1800,2.0,7,4,2,1,1,1,0,0,1,1,0,0
334.1,0.1752669976022717,-0.9779686025017412,4166,3274,1902,2.0,9,4,1,0,1,1,0,1,0,1,0,0
591.8,3.023875695818907,-1.0350511773090827,7442,5277,2641,2.0,9,4,2,1,1,1,0,0,1,1,0,0
433.8,-0.19772964493332565,-0.02630554963552699,6000,2580,1740,2.0,8,4,2,1,1,1,0,0,1,1,0,0
325.0,-1.5568878149007976,-0.5164224107178472,3168,2152,1248,2.0,7,3,1,1,1,1,0,1,0,0,1,0
297.5,-1.3347031427957992,-0.32054979261179783,3905,2203,1300,2.0,7,3,1,0,1,0,0,0,1,1,0,0
264.6,-1.6371751992703436,-0.5131989213886633,3083,2060,1248,2.0,6,3,1,0,1,0,0,1,0,0,0,1
372.7,-0.27873828993858096,1.3044137770207658,9021,2632,1196,1.0,8,3,2,0,1,2,0,1,0,0,0,1
716.4,5.341905522503688,0.23755519004406903,13251,6487,3041,1.5,10,4,2,0,1,1,0,1,0,1,0,0
291.1,-0.6914169439731672,-0.5368945319120915,4160,2720,1498,1.5,6,2,1,1,1,1,0,1,0,1,0,0
294.0,-1.1594107704791232,-0.5343267907315936,3600,2449,1344,2.0,5,2,1,0,1,0,0,1,0,1,0,0
349.7,0.17005167053619322,1.6708500234646453,10460,2544,1426,1.5,6,3,2,0,1,1,0,1,0,1,0,0
563.7,1.6935444105186641,-0.9805428811525991,6000,4116,2422,2.0,8,4,2,1,1,1,0,0,1,1,0,0
364.0,-0.1392776945277461,1.6623295191854481,10050,2524,1232,1.0,9,3,2,0,2,2,0,1,0,1,0,0
302.9,-1.902414031398756,1.144030611856274,6690,1592,780,1.0,5,2,1,0,1,0,0,0,1,1,0,0
280.3,-1.9063878159009895,0.689736253006773,5600,1761,832,1.0,4,1,2,0,1,0,0,1,0,1,0,0
230.9,-2.025757786511659,-0.25052177545738663,3215,1992,936,1.0,5,2,1,0,1,0,0,1,0,1,0,0
534.5,1.4974714750747882,-0.8289824585476099,6109,4105,2244,2.0,8,4,2,1,1,0,0,0,1,1,0,0
235.2,-2.006822973935447,-0.4302892843512705,2800,2156,912,1.0,5,2,1,0,1,0,0,1,0,1,0,0
300.4,-1.1317225538726492,0.054376386497528864,5051,2130,1352,2.0,7,3,1,0,1,0,0,1,0,1,0,0
316.1,-1.0091355391324262,1.263315474023833,8053,2088,1044,1.0,5,3,2,0,1,0,0,1,0,1,0,0
310.1,-0.4664161186797011,-0.5302259607432181,4417,3160,1383,1.0,8,4,1,1,1,0,0,1,0,1,0,0
498.5,0.4834335812678038,-0.37062823146752955,6000,3118,1995,2.0,6,3,1,1,1,1,0,0,1,0,1,0
425.1,0.04370355429808942,-0.14626134929829945,6000,2820,1800,2.0,7,4,2,1,1,1,0,0,1,1,0,0
396.6,0.03313930447336341,-0.31515681652688604,5590,2815,1854,2.0,9,3,1,1,1,1,0,0,1,1,0,0
372.2,1.040051862448653,0.7097074030734779,9208,3494,1773,1.5,7,3,1,1,1,1,0,1,0,1,0,0
317.5,-0.6018567022305242,1.135567996418815,8250,2276,1250,1.5,6,2,2,0,1,1,0,1,0,1,0,0
576.9,2.1303414364294033,-1.1984200038236275,6000,4530,2543,2.0,8,4,2,2,1,1,0,0,1,1,0,0
349.4,-0.4144865298651274,0.21353100404626274,6300,2472,1576,2.0,6,3,1,0,1,1,0,1,0,0,0,1
564.8,2.0358798619267584,-1.1530992369999946,6000,4398,2543,2.0,8,4,2,2,1,1,0,0,1,1,0,0
261.7,-1.663210186761614,-0.010753527313354029,4226,2114,1025,1.0,5,3,1,0,1,1,0,1,0,1,0,0
364.8,-0.02535877828687954,0.07323974431768972,6466,2444,1904,1.0,6,3,1,1,1,0,0,1,0,1,0,0
368.7,-0.3048718196267485,1.0800468213763765,8450,2736,1193,1.0,8,3,2,0,1,1,0,1,0,1,0,0
259.7,-1.3806943575238153,-0.593919232134031,3178,2464,1206,1.0,6,2,1,0,1,0,0,1,0,1,0,0
390.5,-0.11185548629455769,-0.06750624674792045,6000,2700,1740,2.0,7,4,2,1,1,1,0,0,1,1,0,0
289.5,-0.9485038811484243,-0.43406347426309816,4080,2680,1313,1.5,6,3,2,0,1,0,0,1,0,0,0,1
380.7,0.5482869148925062,0.58166946779946,8330,3030,1764,2.0,8,3,1,0,1,1,0,1,0,0,1,0
416.4,-0.11185548629455769,-0.06750624674792045,6000,2700,1740,2.0,9,2,1,2,1,1,0,0,1,1,0,0
289.0,-1.2445866924982734,-0.26357247995815425,4124,2496,1165,1.0,6,3,1,0,1,1,0,1,0,1,0,0
572.9,2.0358798619267584,-1.1530992369999946,6000,4398,2543,2.0,8,4,2,2,1,1,0,0,1,1,0,0
369.4,-0.8965116129087806,-0.15645225148672465,4800,2666,1261,1.0,6,3,1,0,1,0,0,1,0,0,1,0
284.3,-1.2248249057907783,-0.8280375827299086,2833,2384,1440,2.0,7,3,1,0,1,0,0,1,0,1,0,0
314.9,-0.3319593749260262,-0.8911552480354975,3748,3067,1654,1.5,6,3,2,1,1,1,0,1,0,0,0,1
338.9,-0.6860340300171429,-0.18338142215252118,5000,2700,1392,1.5,7,2,1,1,1,1,0,1,0,1,0,0
226.4,-1.9858810295506621,-0.378001016316226,2965,2000,1002,1.0,5,2,1,0,1,0,0,1,0,1,0,0
294.5,-1.1717267786782295,1.7950534261427868,9100,2060,768,1.0,5,2,1,0,1,0,0,1,0,1,0,0
318.4,-1.0054208282559127,-0.1849584969513708,4630,2314,1409,2.0,7,3,1,0,1,1,0,1,0,1,0,0
268.0,-1.0478145104368422,-0.4119442024425218,4000,2742,1201,1.0,6,4,1,0,1,0,0,1,0,0,0,1
302.8,-1.1031281146482437,-0.33648059838012884,4116,2655,1190,1.0,6,4,1,0,1,1,0,1,0,1,0,0
317.6,-0.9399252686366851,0.5406690434545255,6400,2506,1088,1.0,7,3,1,1,1,0,0,1,0,1,0,0
330.0,-0.3751115133220193,0.083931244764337,6020,2725,1495,1.5,7,3,2,0,1,1,0,1,0,1,0,0
294.4,-1.6245310651927556,-0.5582994154256166,2989,2100,1248,2.0,6,3,1,1,1,1,0,1,0,1,0,0
423.1,0.07523605141303294,0.020045430841034523,6427,2860,1740,2.0,7,4,2,1,1,1,0,0,1,1,0,0
395.7,0.04370355429808942,-0.14626134929829945,6000,2820,1800,2.0,7,3,2,1,1,1,0,0,1,1,0,0
405.4,-0.6035196013662163,0.8966886988169486,7693,2208,1372,2.0,6,3,1,1,1,1,0,0,1,1,0,0
310.3,-1.404319310422568,0.10456056174849479,4800,2367,1008,1.0,6,3,1,1,1,0,0,1,0,1,0,0
445.7,0.06865025307524508,-0.15369401995700174,6001,2952,1740,2.0,7,4,2,1,1,1,0,0,1,1,0,0
726.1,4.687469117775209,-1.8969694606699508,7544,5070,4186,2.0,10,4,2,2,1,1,0,0,1,1,0,0
297.7,-1.1019933050736208,-0.5839668282525232,3564,2369,1448,2.0,6,3,1,1,1,0,1,0,0,1,0,0
362.4,0.3574251876415942,0.24497763497891212,7300,2995,1772,2.0,7,3,1,0,1,2,0,1,0,1,0,0
295.6,-0.9716705125196022,0.30720140471128304,5879,1821,1559,1.0,5,3,1,0,1,0,0,1,0,1,0,0
288.8,-1.4173324294058007,0.3674323895299945,5418,2202,1008,1.0,6,3,1,1,1,0,0,1,0,1,0,0
281.2,-1.6025774337427199,0.13622476719294338,4650,2098,1025,1.0,8,3,1,1,1,0,0,1,0,1,0,0
303.5,-0.9584073653446317,-0.22404431460284827,4572,2572,1299,1.5,6,3,1,1,1,1,0,1,0,1,0,0
381.9,-0.5954225487754841,-0.6616623016538046,3964,2964,1459,1.5,7,3,2,0,1,0,0,1,0,0,1,0
351.5,0.04809819546419877,1.1620023160652688,9100,2635,1464,1.0,7,3,1,0,1,1,0,1,0,1,0,0
267.9,-1.785767766664621,-0.17707467775435867,3689,2020,1056,2.0,5,2,1,0,1,1,0,1,0,1,0,0
289.3,-1.5818514927029907,0.2646859660458377,4979,2091,999,1.0,6,3,1,1,1,1,0,1,0,1,0,0
472.4,2.6150409311945357,-1.9621759542857191,4800,4715,3022,1.5,10,4,3,0,2,1,0,1,0,0,1,0
455.9,0.17063787534448058,-0.21128288614454732,6000,2900,1860,2.0,7,4,2,1,1,1,0,0,1,1,0,0
290.4,-1.7735928906181473,0.17367950696671597,4535,1961,979,1.5,6,2,1,1,1,0,0,1,0,1,0,0
237.0,-2.161151764072039,0.16818540205330182,4051,1760,840,1.0,5,3,1,0,1,0,0,0,1,1,0,0
297.6,-1.501420963211091,0.2523205302645844,5040,2210,986,1.0,5,3,1,1,1,1,0,1,0,1,0,0
370.4,0.07095697508432394,2.5126432456219154,12330,2380,1168,1.0,5,2,1,0,1,1,0,1,0,0,1,0
364.5,-0.8452706082490811,-0.5289701747779424,4000,2556,1490,2.0,7,3,1,1,1,0,0,1,0,0,1,0
346.7,-0.017726353760173445,0.4134883505121215,7210,3104,1395,1.0,6,3,1,1,1,1,0,1,0,1,0,0
275.8,-1.588998227842876,-0.46274181899046746,3239,2298,1120,2.0,5,2,1,0,1,1,0,1,0,1,0,0
309.8,-0.829140492333225,-0.1379011715041719,4946,2495,1403,1.5,6,3,2,0,1,1,0,1,0,1,0,0
258.2,-2.505072718336418,-0.26968853999539943,2600,1616,845,1.5,5,2,1,0,1,0,1,0,0,1,0,0
277.8,-1.1540619327574302,0.2126651461297264,5368,2400,1120,1.0,4,2,1,0,1,1,0,1,0,1,0,0
331.9,-1.295366059068711,0.020604278182540244,4772,2052,1300,2.0,7,3,1,1,1,1,0,1,0,1,0,0
297.3,-1.1081688441354522,-0.22391343576249814,4371,2688,1128,1.0,6,3,1,1,1,1,0,1,0,1,0,0
304.2,-0.5971712383252906,0.7301835292707095,7260,2706,1134,1.0,6,3,1,0,1,0,0,1,0,1,0,0
304.1,-1.0043033018299472,-0.2411895118147642,4480,2507,1313,1.5,6,3,2,0,1,1,0,1,0,1,0,0
378.8,0.06008063845028123,-0.15377532893250231,6000,2851,1795,2.0,6,3,2,0,1,1,0,0,1,1,0,0
353.6,-0.19977709684604886,-0.5148227810775243,4827,2799,1775,2.0,7,3,1,1,1,0,0,1,0,1,0,0
341.0,-1.2282739416929314,-0.08329977218029995,4595,2230,1274,2.0,6,3,1,1,1,1,0,1,0,1,0,0
414.2,-0.0946806545668041,-0.07574638617039914,6000,2724,1740,2.0,7,4,1,1,1,1,0,0,1,1,0,0
284.0,-2.54580436239642,-0.24739898284423528,2600,1624,805,1.5,5,2,1,0,1,0,0,1,0,0,1,0
353.6,-0.4103676390393008,-0.5592256209828381,4467,2686,1716,2.0,5,3,2,0,1,0,0,0,1,1,0,0
289.3,-1.2850344830550315,-0.1522858411553928,4336,2480,1109,1.0,7,2,1,0,1,1,0,1,0,1,0,0
367.7,-1.5737782663186062,1.3914947718508834,7661,1866,752,1.0,7,3,1,0,1,0,0,1,0,0,1,0
265.2,-1.9097112156368141,0.5080811401228428,5164,1808,864,1.0,5,2,1,0,1,1,0,1,0,1,0,0
311.4,-1.1324849148713376,-0.19115194907205602,4461,2248,1365,2.0,6,3,1,1,1,0,0,1,0,1,0,0
481.8,0.5805102401524225,0.9854793431601863,9296,3274,1500,1.0,9,3,2,0,1,1,0,0,1,1,0,0
423.9,0.47042393845200353,-0.8620127490162738,4820,3200,2106,2.0,8,3,2,0,1,1,0,1,0,0,1,0
274.1,-1.4727739099929318,0.1454214710800284,4816,2300,988,1.0,5,2,1,0,1,1,0,1,0,1,0,0
300.6,-0.36394025760046766,-0.6141762590962201,4342,3235,1436,1.0,8,4,1,0,1,1,0,1,0,1,0,0
338.5,0.15482472665572392,-0.18924806851585535,5986,3360,1565,1.0,7,4,1,0,1,1,0,1,0,1,0,0
328.1,-1.1402514404257467,0.6389793842016653,6400,2278,1056,1.0,6,3,1,1,1,0,0,1,0,1,0,0
415.0,0.40338969709030387,-0.3230899035774026,6000,3222,1862,2.0,8,4,2,0,1,1,0,0,1,1,0,0
325.0,0.9829869123871853,0.936285063809246,9714,3036,1932,2.0,8,4,2,0,1,0,1,0,0,1,0,0
289.1,-0.9056998339429981,0.3532006484432908,6000,2532,1160,1.0,5,2,1,1,1,0,0,1,0,1,0,0
291.7,-1.6128457207729492,-0.6464913094673987,2806,2004,1344,2.0,5,3,1,1,1,1,1,0,0,0,0,1
419.3,0.018801778754869193,0.6913205933758113,7956,2637,1605,2.0,7,3,1,1,1,0,1,0,0,1,0,0
512.8,2.1067167156463347,1.0741297850359859,11382,3840,2160,2.0,7,3,2,1,1,0,0,0,1,1,0,0
425.3,0.09521544150028548,-0.0451530590339896,6303,2820,1800,2.0,7,3,2,1,1,0,0,0,1,1,0,0
242.1,-2.189032166596775,-0.7352601663754408,1885,1825,1093,2.0,7,3,1,0,1,0,1,0,0,1,0,0
433.7,0.37789275518335347,1.09044125013316,9336,2772,1629,1.0,5,3,2,1,1,1,0,0,1,1,0,0
320.5,-0.34140426045938677,-0.4361930374829127,4816,2964,1553,1.5,7,3,1,1,1,0,0,1,0,1,0,0
255.3,-2.021112157767622,0.19153571042913806,4273,1864,864,1.0,5,2,1,0,1,0,0,1,0,1,0,0
378.3,1.4250720527670568,0.5527066481377255,9331,3451,2113,2.0,10,5,2,0,1,0,1,0,0,1,0,0
304.4,-1.5903870536482259,0.0282790747046245,4400,2215,1000,1.0,7,3,2,0,1,1,0,1,0,1,0,0
317.5,-1.5987377282471447,0.373831531543863,5200,2234,864,1.0,5,3,1,0,1,1,0,1,0,0,1,0
287.4,-0.46720879064811305,-0.33183076698745384,4896,3024,1396,1.0,6,3,1,0,1,0,0,1,0,1,0,0
355.0,-0.03530612766819212,1.3004148403665063,9331,2522,1428,1.5,6,2,1,1,1,1,0,1,0,1,0,0
283.8,-1.4693078863791678,-0.10190110030368087,4235,2339,1052,1.0,6,3,1,0,1,0,0,1,0,1,0,0
306.5,-1.7586220273257749,-0.19240232598650325,3699,1903,1150,2.0,7,4,1,0,1,0,0,1,0,0,0,1
458.4,0.6827463681787892,0.8358069414249188,9100,3009,1780,2.0,7,3,2,1,1,0,1,0,0,0,1,0
288.8,-1.351880125383426,1.9732905922408015,9331,1656,828,1.0,4,2,1,0,1,1,0,1,0,1,0,0
318.6,-1.3947710861248765,0.09123855622602811,4816,2013,1232,2.0,7,3,1,2,1,1,0,1,0,1,0,0
303.1,-1.3709268703008723,-0.04517147129348211,4522,2048,1274,2.0,6,3,1,1,1,1,0,1,0,1,0,0
316.1,-0.37817909645146447,-0.5356009830161654,4550,2820,1649,1.5,7,3,1,1,1,1,0,1,0,1,0,0
449.6,0.9500285734588398,-0.6065107184729941,6000,3486,2170,2.0,8,3,1,1,1,1,0,0,1,1,0,0
311.0,-1.351880125383426,1.9732905922408015,9331,1656,828,1.0,4,2,1,0,1,1,0,1,0,1,0,0
355.8,-0.8688977181334249,-0.5181838282765896,4000,2510,1498,2.0,7,3,1,1,1,1,0,1,0,1,0,0
377.2,-0.6155104183089791,0.19748960040969613,6000,2548,1400,2.0,7,3,1,1,1,1,0,0,1,1,0,0
296.7,-1.7332040956623889,1.2248222917033527,7088,1656,828,1.0,4,2,1,0,1,1,0,1,0,1,0,0
328.6,-0.844905723379537,-0.5585597533431942,3929,2575,1489,2.0,7,3,1,1,1,0,0,1,0,1,0,0
320.5,-0.9450065640905864,-0.6503808184219081,3600,2437,1536,2.0,6,3,1,1,1,0,0,1,0,0,0,1
296.5,-0.48726841047652275,-0.5471349566985612,4355,3118,1400,1.0,7,4,1,1,1,1,0,1,0,1,0,0
459.6,1.0043324415644894,1.9552212309993398,12116,3245,1470,1.0,7,3,2,1,1,1,0,0,1,1,0,0
360.2,-0.9804175475310603,-0.174778572099074,4649,2682,1201,1.0,7,3,2,0,1,0,0,1,0,1,0,0
306.3,-1.1443607306482921,0.2014486717704066,5378,2158,1276,2.0,7,3,1,0,1,1,0,1,0,0,0,1
363.8,-0.7707312054903086,-0.05188319979590241,5194,2779,1242,1.5,7,3,1,1,1,1,0,1,0,1,0,0
430.3,0.46860281932724196,0.8397856407494737,8840,2989,1646,2.0,8,3,2,0,1,0,1,0,0,1,0,0
573.7,1.6505681173774502,0.19684145341422776,8742,3833,2158,2.0,10,5,2,1,1,1,0,0,1,1,0,0
310.4,-0.46493684184695755,0.3411964810604634,6525,2585,1430,2.0,7,2,1,0,1,1,0,1,0,1,0,0
285.3,-1.4871308845023754,-0.26309511675881675,3856,2112,1232,2.0,7,3,1,0,1,1,0,1,0,1,0,0
357.4,0.4280957942119257,-1.1560463841027697,4000,3954,1725,1.0,7,4,1,1,1,1,0,1,0,0,0,1
301.9,-0.9733932871362624,0.5495264465324341,6382,2470,1084,1.0,6,3,1,0,1,1,0,1,0,1,0,0
364.0,0.8785955376625819,-0.5620047698849955,6000,3628,2021,2.0,10,6,1,1,1,0,0,1,0,0,0,1
451.5,1.3053975758017504,-0.7823669283055884,6000,3856,2248,2.0,9,4,1,1,1,1,0,0,1,0,1,0
534.0,1.3068786629779885,-0.8410326083835419,5852,3976,2197,2.0,8,4,2,1,1,1,0,0,1,1,0,0
329.6,-1.087478493641518,0.16295842231572846,5355,2204,1300,2.0,6,3,1,1,1,1,0,1,0,1,0,0
310.5,-0.23994855743417892,-1.5802154425792374,2275,2760,2138,2.5,8,4,2,0,1,0,1,0,0,0,1,0
326.9,-0.3747326531473774,-0.693631658012016,4163,3019,1586,1.5,7,3,1,1,1,0,0,0,1,1,0,0
366.2,-0.34862483373715064,-0.9622508576272254,3584,2823,1814,2.0,9,4,1,1,1,0,0,1,0,1,0,0
268.1,-1.0406443464673079,-1.1461249177211124,2275,2821,1411,2.0,6,3,1,0,1,0,0,1,0,1,0,0
450.1,0.2886659465400222,0.2851478796381976,7312,2948,1740,2.0,7,4,2,1,1,1,0,0,1,1,0,0
336.2,-0.31173846149926837,0.5521013502164563,7196,2776,1346,1.5,6,2,1,1,1,2,0,1,0,1,0,0
359.1,-0.4837062513245643,-0.05239013682104723,5577,2573,1560,2.0,9,6,3,1,1,1,0,0,1,1,0,0
496.0,0.5271729236947243,-0.18678633110290369,6483,3165,1933,2.0,8,4,3,1,1,1,0,0,1,1,0,0
435.8,0.11141755771849284,-0.18300753339526485,6000,2814,1862,2.0,8,4,2,1,1,1,0,0,1,1,0,0
285.8,-1.1546721412828334,-0.6804787072867511,3256,2513,1359,1.5,6,3,1,1,1,0,0,1,0,1,0,0
435.4,2.8103628456439975,1.2633083951570867,12679,4236,2332,2.0,9,3,2,1,1,0,1,0,0,0,0,1
408.5,0.22019149199426558,-0.23519508307096323,6000,2966,1862,2.0,8,4,1,1,1,1,0,0,1,1,0,0
336.1,-0.6690219056022442,1.5237137511142251,9100,2050,1207,2.0,6,3,1,0,1,0,0,1,0,1,0,0
327.4,-0.6669694912976427,0.5118870060608597,6697,2317,1396,2.0,7,3,1,0,1,1,0,1,0,1,0,0
276.2,-2.0237413983653276,0.27046272164951163,4464,1776,888,1.0,4,2,1,0,1,1,0,1,0,1,0,0
443.1,0.2805233793077042,1.1607762272126454,9377,2782,1533,1.5,7,3,1,1,1,0,0,1,0,0,0,1
297.8,-1.4482809445802656,1.596242449092695,8307,1810,800,1.0,5,2,1,0,1,0,0,1,0,1,0,0
363.7,0.07346556074459268,-0.11261943402183633,6059,3401,1459,1.5,6,3,2,1,1,0,0,1,0,0,0,1
472.6,1.9263386374674656,-0.057875257820933106,8520,3557,2598,1.0,10,4,2,1,1,1,0,1,0,0,1,0
348.3,-0.7938033458107877,-0.8125699441998061,3400,2540,1632,2.0,9,4,1,1,1,1,0,1,0,1,0,0
510.3,1.3407367016147305,-1.4105784484799697,4550,4034,2381,2.0,8,5,2,1,1,0,0,0,1,1,0,0
247.2,-1.4411114007302563,0.15228320957331218,4883,2192,1072,1.0,4,2,1,1,1,0,0,0,1,1,0,0
370.3,0.4222131616154783,1.5290736231180144,10400,3008,1366,1.0,6,3,1,1,1,0,0,1,0,1,0,0
440.3,0.8897771122957672,0.1596724799555933,7750,3236,2016,2.0,9,4,1,1,1,1,0,0,1,1,0,0
292.5,-1.085677197092558,0.21985749459318882,5464,2476,1118,1.0,6,3,1,0,1,0,0,1,0,0,0,1
543.5,1.9653855161386347,-1.1153625169782886,6000,4392,2486,2.0,7,4,2,1,1,1,0,0,1,1,0,0
475.2,0.497592577725073,0.3888883025269909,7831,2844,1908,2.0,8,4,2,1,1,1,0,0,1,1,0,0
327.3,0.09772960070980463,1.3409931831506934,9551,2964,1238,1.0,6,2,1,1,1,0,0,1,0,1,0,0
404.6,0.13405864945546414,-0.17244108383830392,6000,3352,1550,1.5,6,3,1,1,1,1,0,0,1,1,0,0
300.1,-0.7094763430275524,0.11269683078096389,5675,2614,1326,1.5,6,2,1,1,1,1,0,1,0,1,0,0
425.6,-0.26481570122449105,1.531772777847674,9576,2604,1144,1.0,5,3,2,0,2,1,0,0,1,0,1,0
275.8,-1.559960503690281,-0.8890625595501142,2277,2262,1308,2.0,6,3,1,1,1,0,0,1,0,1,0,0
372.3,0.7491932790195637,0.8031715313993756,9100,3084,1791,2.0,6,3,1,1,1,0,0,1,0,1,0,0
380.9,-0.40233741610910084,0.29652755557634713,6458,3000,1238,1.0,4,2,1,0,1,0,0,1,0,0,0,1
498.7,1.205482259082415,0.09946669985251806,7984,3482,2102,1.5,10,4,3,1,2,1,0,1,0,0,0,1
404.6,0.5702744416961124,1.9676320316784026,11651,2684,1510,2.0,7,2,1,1,1,0,1,0,0,1,0,0
304.1,-1.2639745162884983,0.29548140514954996,5433,2304,1075,1.0,6,3,1,0,1,0,0,1,0,1,0,0
466.9,0.7569856074485806,0.6429405167253697,8720,3216,1772,2.0,6,3,2,1,1,1,0,0,1,1,0,0
291.1,0.9264428849621105,1.2655877685182508,10400,3203,1680,1.5,8,4,2,0,1,0,0,1,0,1,0,0
299.5,-1.8173694487094685,-0.4267705903260702,3075,1888,1200,2.0,6,3,1,1,1,1,0,1,0,0,0,1
315.7,-1.4757112462981055,-0.7616885509098484,2691,2184,1368,2.0,6,3,1,1,1,1,0,0,1,0,1,0
406.1,-0.006025142312664007,-0.39220384411123854,5343,2978,1756,2.0,7,4,1,1,1,1,0,1,0,0,1,0
294.2,-1.340021171544241,0.69587450424863,6289,2194,952,1.0,6,2,1,0,1,0,0,1,0,1,0,0
468.7,0.8215879742368133,0.7697429929644382,9100,3216,1772,2.0,6,3,2,1,1,1,0,0,1,1,0,0
297.4,-1.583382487373361,-0.47965118515570776,3218,2181,1200,2.0,6,3,1,1,1,1,0,1,0,1,0,0
304.9,-1.4166114153487896,-0.7294034171841314,2841,2192,1392,2.0,6,3,1,1,1,1,0,1,0,1,0,0
413.8,0.3554432918503251,-0.3000861810229829,6000,3155,1862,2.0,8,4,1,1,1,1,0,0,1,1,0,0
378.9,0.898989996028941,0.7488044500194996,9118,3526,1645,1.5,6,3,1,1,1,1,0,1,0,1,0,0
386.1,-0.5089898518701784,-0.4452781468477319,4600,2786,1550,1.5,7,3,1,1,1,0,0,1,0,0,1,0
528.2,0.718228689222185,-0.30745826012673044,6454,3038,2180,2.0,8,4,2,2,1,1,0,0,1,0,1,0
416.9,-0.7194035676753143,1.4893118678398143,8930,2304,1032,1.0,5,3,1,1,1,2,0,0,1,0,0,1
486.3,0.8215879742368133,0.7697429929644382,9100,3216,1772,2.0,9,3,2,1,1,1,0,0,1,1,0,0
381.1,0.3868919966471564,1.5299536695177909,10380,2780,1479,1.5,6,2,1,1,1,1,0,1,0,0,1,0
341.1,-1.1083428640518476,0.38035534884637395,5822,2382,1104,1.0,6,3,2,0,1,1,0,1,0,1,0,0
241.8,-1.815737107122198,0.48669226721412845,5230,1836,918,1.0,5,3,1,0,1,0,0,1,0,1,0,0
269.5,-1.2119208313576928,-0.4503865580297088,3716,2598,1190,1.0,4,2,1,0,1,1,0,1,0,1,0,0
262.8,-1.6878504455977799,1.1287442689009817,6913,1722,852,1.0,5,2,1,0,1,1,0,1,0,1,0,0
334.7,-0.5685119976207978,0.2957108431191388,6269,2764,1268,1.0,6,3,2,0,1,1,0,1,0,1,0,0
