TOTAL_VALUE,PCA1,PCA2,LOT_SQFT,GROSS_AREA,LIVING_AREA,FLOORS,ROOMS,BEDROOMS,FULL_BATH,HALF_BATH,KITCHEN,FIREPLACE,YR_BUILT_Encoded,REMODEL_Unknown,REMODEL_Recent,REMODEL_Old
374.1,-0.025314391,-0.358428804,5387,3086,1666,1.5,6,3,1,1,1,1,4,0,0,1
442.1,-0.823701472,0.096319582,5500,2528,1306,1.5,7,3,2,0,1,0,4,0,0,1
265.6,-1.79545438,-0.450354504,4639,2062,988,1,5,3,1,0,1,1,4,1,0,0
279.6,-0.935038768,-0.720617584,3043,1926,1200,2,7,3,1,0,1,0,3,1,0,0
339.4,-0.757901826,-0.630956436,3442,2488,1536,2,7,3,2,0,1,1,4,0,0,1
302.9,-0.055410398,0.086193228,3854,2722,1484,2,6,3,1,1,1,0,3,1,0,0
397.7,-2.0773583,0.18891396755257106,6427,2758,1690,2,7,4,2,1,1,1,4,1,0,0
269.3,-0.822981276,0.7763432443810556,4200,1814,857,1.5,6,3,1,0,1,0,3,0,1,0
356.1,-1.826528077,-0.120529602,7120,2326,1194,1.5,6,3,1,0,1,0,3,0,1,0
228.7,-0.30785081,0.3025380962945238,3760,2118,950,1,5,2,1,0,1,0,3,1,0,0
363.2,-0.658341655,0.6145807458896545,6600,2916,1350,1,7,3,1,0,1,1,4,1,0,0
281.7,0.069160104,1.1996561799864245,6920,2610,1190,1,6,3,1,0,1,1,4,1,0,0
401.4,0.9524562250718435,-1.041025952,9230,2487,1554,2,7,3,2,1,1,1,3,1,0,0
507.9,-1.090511248,0.38555425577739977,4968,3620,2240,2,7,3,3,1,1,2,4,1,0,0
327.1,-1.259288092,-0.278304482,5850,2447,1075,1,5,2,1,0,1,1,3,1,0,0
283.3,-1.414562943,0.3554879578585592,4059,2609,1092,1,6,3,1,0,1,1,4,1,0,0
272.3,-0.815580265,-0.339244603,5400,2132,1056,1,5,2,1,0,1,1,4,1,0,0
355.8,0.095691874,1.2457516716572268,4500,2389,1545,2,7,3,1,1,1,1,4,0,0,1
373.6,2.558120713,-1.036640299,9344,2768,1387,1.5,6,3,1,1,1,1,3,0,1,0
552.2,-0.435162886,-0.651140069,6932,4436,2832,2,7,3,3,0,1,1,4,1,0,0
328.1,-1.494834082,-0.180951653,4147,3410,1295,1,5,2,1,0,1,1,3,0,1,0
280.1,-0.655303639,0.4722704811622931,4013,2372,1042,1,6,2,1,0,1,1,4,0,0,1
394,-0.518399277,0.19245112654387567,6600,2502,1306,1.5,6,3,2,0,1,0,4,1,0,0
343.4,0.9743129106558212,-1.046490201,6106,2598,1437,2,7,3,1,0,1,0,3,1,0,0
544.4,-0.884338279,1.7586080516036178,4968,3769,2167,2,7,4,3,1,1,1,4,1,0,0
304.8,-1.174997309,0.6333485351614533,9368,2164,912,1,5,2,1,0,1,1,4,1,0,0
347.5,-1.252629566,1.280937036791961,6346,2242,1056,1,5,3,1,0,1,0,3,0,1,0
296.3,-1.38087728,-0.230573327,7800,1944,960,1,5,2,1,1,1,1,4,1,0,0
266,3.0891068508999058,0.49488732185985335,4026,2520,1047,1,6,3,1,1,1,1,3,1,0,0
514.4,-0.608747544,-0.004757867,11232,4176,2820,1,8,4,1,1,1,0,4,0,0,1
299.7,-1.799204917,0.20823310955625782,5525,2626,1427,1.5,7,2,1,1,1,0,2,1,0,0
269.5,0.6002532932430975,0.9473873955802301,4585,1944,960,1,5,3,1,0,1,1,4,1,0,0
341.8,1.359643229,-0.022311228,9230,3289,1517,1,7,2,1,0,1,0,3,0,1,0
518.3,0.23822782892431932,-0.787299647,7877,3644,2150,2,9,6,2,0,1,0,3,0,1,0
395.5,-1.374673733,-0.04182458,4714,3072,2000,2,6,4,2,1,1,1,4,0,0,1
296.6,-0.921504856,0.18260544846981283,4500,2296,1121,1.5,6,3,1,0,1,0,3,0,0,1
300.6,-1.886617677,0.026376798,5588,2437,1265,1.5,6,3,1,1,1,1,4,0,0,1
323.6,2.072997096549157,1.4209682352327542,4050,1910,984,2,6,3,1,0,1,1,3,1,0,0
476,-2.200793825,0.041704455970083106,12180,3591,2167,1,8,3,2,0,1,1,4,0,1,0
267.3,-1.54791475,0.010849516235082101,3704,1748,864,1,5,2,1,0,1,1,3,1,0,0
298.3,0.9397946069329852,-1.115322373,4400,2339,960,1,5,3,1,0,1,0,3,1,0,0
383,-0.490669275,0.39328018962738803,4764,3753,2177,2,6,3,1,1,1,1,3,0,0,1
359.5,-1.354843131,-0.371907906,6600,2732,1306,1.5,6,2,2,0,1,0,4,1,0,0
282.8,-0.882963084,-0.056700231,3750,2286,1254,1.5,6,3,2,0,1,1,3,1,0,0
354.8,-0.461931185,0.38388444172986436,5063,2549,1306,1.5,7,3,2,0,1,0,4,1,0,0
365.3,-1.221277261,-0.119554417,6624,2635,1387,1.5,5,3,1,1,1,1,4,0,1,0
290.1,2.398752177817421,-0.659582137,4527,2142,1344,2,6,3,1,0,1,0,3,1,0,0
541.1,1.473301619125518,2.443920376375937,7616,4442,2591,2,8,4,2,1,1,1,4,1,0,0
399.8,-0.145478087,-0.118592927,13865,3192,1650,1.5,8,3,1,1,1,0,3,0,1,0
381.9,0.2845512662298946,-0.482058067,5841,2661,1758,2,7,3,1,1,1,1,3,1,0,0
469.3,-1.785945627,0.28944499398082424,5500,2976,1984,2.5,8,4,2,1,1,0,3,0,1,0
300,1.208918970242132,-0.266216164,4780,2072,864,1,7,2,1,1,1,1,3,1,0,0
393.4,-1.608275624,-0.236277708,7104,3729,2081,2,7,3,1,1,1,0,3,1,0,0
276.7,-2.006234065,0.3536152357313675,3750,2263,1050,1,5,3,1,0,1,0,3,1,0,0
277.2,-1.442846366,-0.16082978,4680,1788,864,1,5,2,1,0,1,1,3,1,0,0
266.2,2.831154775041629,-1.810093376,4127,2364,1075,1,6,3,1,0,1,0,4,1,0,0
550.5,0.41623617622567155,-0.164266456,5400,5032,2924,2,7,3,1,1,1,1,4,1,0,0
410,-0.878685029,-0.488938393,6391,3208,1824,2,7,3,1,1,1,0,3,1,0,0
318.4,-1.181734526,0.6585878944058472,4050,2570,1445,1.5,8,3,2,0,1,1,4,1,0,0
307,-0.384946245,-0.527709271,6399,2220,1056,1,6,2,1,0,1,0,3,1,0,0
272.9,-0.572459767,-0.264269492,4523,3188,1420,1,4,2,1,0,1,0,3,1,0,0
376.8,-0.797246587,0.2933232999936802,4960,2634,1536,1.5,7,3,2,0,1,0,3,0,1,0
305.5,0.23962295555108595,-0.37764056,5980,2696,1155,1,6,3,1,1,1,1,4,1,0,0
415.4,-0.287301187,-0.077118284,5681,3052,1872,2,8,4,1,1,1,1,4,1,0,0
337.8,0.4263607353023631,2.5966004857612703,5750,2749,1595,2,7,3,1,1,1,1,3,0,0,1
459.4,2.6052433357096776,-0.819416322,12960,2561,1270,1,7,3,1,1,1,1,4,1,0,0
632.8,1.0019045667525937,-0.287057331,7498,4481,2762,2,8,4,2,1,1,1,4,1,0,0
496.1,-2.106809597,-0.046571788,6832,3334,2186,2,7,4,2,1,1,1,4,1,0,0
233.6,-0.914061168,2.1972524596128897,3600,1904,864,1,5,2,1,0,1,0,3,0,1,0
286.3,-0.373030263,-0.111152913,10400,1780,972,1.5,5,2,1,0,1,0,2,1,0,0
303.3,-1.501427111,0.15949450938881765,5536,3003,1396,1,6,2,1,1,1,0,3,0,1,0
284.6,-0.295391989,-0.216225721,4818,2243,998,1,6,2,1,0,1,1,3,1,0,0
386.2,-0.246113165,0.010213045427842918,5400,2876,1561,1.5,8,4,1,1,1,1,4,1,0,0
490.8,-1.168760418,-0.301168138,6022,2604,1680,2,8,3,2,1,1,1,4,1,0,0
284.9,-0.369600732,-0.145673289,4144,2368,1306,1.5,6,3,2,0,1,0,4,1,0,0
350.2,-1.151606865,0.5269189461409122,5484,2754,1560,2,8,3,1,0,1,0,3,1,0,0
347.8,-0.149262914,0.22417844479032278,6124,2256,1100,1,8,1,1,0,1,1,3,1,0,0
389.6,1.1807882313012028,0.029052922,6600,3084,1383,1,7,3,1,1,1,1,3,1,0,0
506.2,-1.199685003,0.047753384301091335,7800,3354,2186,2,7,4,2,1,1,1,4,1,0,0
321.5,-1.047597096,0.1666407005433132,4935,2270,1224,1.5,6,3,2,0,1,0,3,1,0,0
295,-1.022880463,0.070515521,5407,2273,1284,1.5,6,3,1,1,1,0,2,1,0,0
303.5,-1.652471352,0.567134778,5214,2256,1344,2,7,3,1,0,1,0,3,1,0,0
288.1,-0.074687329,-0.156278346,5603,2063,864,1,5,2,1,0,1,1,4,0,0,1
314.2,-0.555427732,0.5002162252397203,5782,3264,1456,1,7,4,1,0,1,0,3,1,0,0
356.1,0.2844830810384178,-1.107314578,6790,2525,1350,2,6,3,1,0,1,0,3,0,1,0
407.9,-0.664482523,-0.583244777,4010,3174,2080,2,8,4,3,0,1,0,3,0,1,0
358.6,2.2592241253033496,0.3763420582328467,4080,2768,1503,1.5,8,3,1,0,1,1,4,1,0,0
496.1,1.4279126039703351,-0.978486712,9858,4612,2038,1,12,5,3,0,2,2,3,1,0,0
475.5,-0.629854023,-0.597686729,5669,4108,2246,2,8,4,2,0,1,1,4,0,1,0
298.4,-1.141668171,0.2980305037591453,4068,2988,1399,1,5,2,1,1,1,1,3,0,0,1
338.1,-1.287533687,0.4037443308665312,5569,2551,1008,1,6,3,1,0,1,1,3,1,0,0
339.2,-1.534327721,0.049561455750011106,5663,2247,1056,1,6,3,1,1,1,0,3,1,0,0
308.4,1.5530351687246688,2.5034916301090533,4554,1880,1232,2,7,3,1,1,1,0,3,1,0,0
440.1,2.0693596356078383,-0.806112903,14146,2792,1924,2,6,3,1,0,1,0,3,0,1,0
594.6,0.070271407,2.809107005239621,6881,4171,2582,2,8,4,2,1,1,1,4,1,0,0
460.8,-0.618727903,0.5197210588387541,13059,2053,1262,2,6,3,1,1,1,0,2,1,0,0
314.7,-0.540331312,-0.329453259,6735,2732,1176,1,8,3,2,1,1,0,3,1,0,0
320.4,-0.040741684,0.28702090321983764,4864,2468,1680,2,6,3,2,0,1,0,3,0,1,0
351.5,2.466350689046251,1.1484215826549673,6918,2756,1632,2,7,4,1,1,1,1,3,1,0,0
448.4,-0.964731301,-0.359449153,11973,4240,2136,1.5,5,3,2,1,1,1,2,0,1,0
316.5,1.198306595472827,0.019822143783673418,4250,2524,1370,1.5,6,3,2,0,1,1,3,0,1,0
505.4,-0.188745307,0.8470092892183215,7800,3359,2198,2,7,3,2,1,1,1,4,1,0,0
456.1,-0.763047061,0.12208583977157925,8088,2346,1586,2,6,3,1,1,1,0,3,0,0,1
366.9,-1.321311435,-0.255870488,5656,2342,1450,2,7,3,1,0,1,0,3,1,0,0
278.5,-0.865282665,-0.055217773,4046,2480,1120,1,5,2,1,0,1,1,4,1,0,0
318.3,-0.680853754,0.49808288020722075,5087,2568,1306,1.5,6,3,1,1,1,1,3,1,0,0
351.8,-0.143564285,0.12266932910265414,6600,2786,1109,1,6,4,1,0,1,1,3,1,0,0
385.3,0.26493427990284507,-0.258508401,6382,2949,1503,1.5,7,3,1,1,1,1,4,1,0,0
419.4,-1.09831942,0.4955607069711334,6024,2743,2034,1,9,3,1,1,1,2,4,1,0,0
294.3,-0.169383044,-0.471265648,6119,2244,1154,1.5,6,3,2,0,1,1,1,1,0,0
414.7,2.9796834298400663,-0.343637303,4968,2796,1782,2,7,4,2,1,1,1,4,0,1,0
581.8,1.7712980800852103,-0.408230166,9020,5196,2421,2,10,3,2,1,1,1,4,1,0,0
591.8,1.2402247956853287,0.001636524,7465,3908,2402,2,8,4,2,1,1,1,4,1,0,0
507.4,-1.456269226,1.146067628832229,7800,3463,2170,2,8,4,2,1,1,1,4,1,0,0
325.1,-0.883381255,-0.321626452,7220,1992,840,1,5,2,1,0,1,0,3,0,0,1
292.5,1.6400546361560955,-0.105658621,4422,2725,1291,1.5,6,3,1,1,1,0,2,0,0,1
621.6,-1.107110926,0.22535275832146595,8106,2946,2788,2,11,3,3,1,1,1,4,1,0,0
289.1,0.13885412065387845,1.2698157756687527,5445,2520,1075,1,7,3,1,1,1,0,3,0,0,1
423,-1.20219453,0.216875741,9451,2811,1382,1.5,8,4,1,1,1,1,2,0,0,1
317.5,-1.258793315,0.5467600430919127,5323,2335,1125,1,6,2,1,1,1,2,3,1,0,0
313.4,0.3281288304945083,-0.424030493,6036,2244,1028,1,5,2,1,0,1,1,3,0,0,1
343.9,-0.790739154,-0.695450605,5651,3384,1748,1.5,7,3,2,0,1,0,3,1,0,0
378.2,-0.787601768,0.541250119,3672,2609,1552,2,8,3,1,1,1,1,3,0,1,0
337.4,-0.459506204,1.4421391858446657,6600,2447,1226,1.5,7,3,1,1,1,0,3,1,0,0
351.2,-0.1544174,-0.082790469,9136,2428,1149,1.5,7,3,1,0,1,1,3,1,0,0
350.6,-1.177455859,-0.455686471,5899,2810,1650,2,7,3,2,0,1,1,3,0,0,1
308.7,-0.487804547,0.028601299213910608,3788,2184,1464,2,7,4,1,1,1,1,3,1,0,0
337.1,1.1092281546900478,1.100110225742823,5732,2874,1348,1.5,6,3,1,0,1,0,3,1,0,0
431.3,-0.92279469,0.614164265,10259,3040,1958,1.5,8,3,2,1,1,1,4,0,1,0
311.7,-0.84543649,-0.527234412,6600,2448,1109,1,6,3,1,0,1,1,3,1,0,0
292.3,-2.042802705,0.094498052,4000,2591,1468,1.5,7,3,1,1,1,0,2,1,0,0
237.5,0.5176162729007672,-0.089709248,4020,1832,902,1,5,2,1,0,1,1,4,1,0,0
417.1,0.6854297913275069,-0.909915448,6694,3216,1862,1.5,8,3,1,1,1,1,4,0,0,1
502.6,-0.62518772,0.33906690967688674,4954,3458,2112,2,6,3,2,1,1,1,4,1,0,0
305.1,-0.477525803,-0.58357888,6314,2612,1306,1.5,6,3,1,1,1,0,3,1,0,0
304.5,-0.865426567,0.15578139546777325,4305,2880,1562,1.5,7,3,3,0,1,0,4,1,0,0
343.2,-0.011879204,0.7796934110200423,5565,2748,1125,1,6,2,1,1,1,1,3,0,0,1
350.9,3.3113739627548484,-1.220745496,8116,2726,1500,2,8,5,1,0,1,0,3,1,0,0
655.3,-0.055678684,-0.068462774,7387,5106,3001,2,8,4,2,1,1,1,4,1,0,0
383.3,-1.828835493,0.082229259,6036,3029,1580,1.5,7,3,1,1,1,0,3,0,1,0
252,0.5004592562021545,0.24805376936545015,4242,2036,928,1,5,2,1,0,1,1,3,0,0,1
396.5,-1.354327791,0.11148438411713173,7480,3080,1816,2,7,3,1,1,1,0,3,1,0,0
322.1,0.6488053878003477,2.226673319755497,4875,2409,1014,1,6,3,1,0,1,0,3,0,0,1
397.2,0.30312825895309714,-0.323762667,12376,2522,1571,1.5,6,2,1,1,1,0,2,0,0,1
339.2,-1.293510429,0.6895028255572495,5879,3144,1841,1.5,6,3,2,0,1,1,3,0,0,1
295.4,0.3421718913073814,-0.625966836,6338,2140,1018,1.5,6,2,1,0,1,0,2,1,0,0
455.6,-1.482910745,0.096655553,5220,3123,1984,2,8,4,2,1,1,0,4,1,0,0
272.9,3.313074041606683,-1.217408937,4698,2200,1058,1,5,2,1,0,1,1,3,1,0,0
655.5,-0.681976052,0.7264613442432318,7397,5106,3001,2,8,4,2,1,1,1,4,1,0,0
291.3,-1.018410566,-0.287894085,7157,2571,1159,1,6,3,1,0,1,0,3,0,0,1
310.6,-2.041799853,0.082385762,4355,2476,1338,1.5,6,3,2,0,1,1,3,0,1,0
230.1,-0.322287578,0.39863577949492807,3990,1860,890,1,5,2,1,0,1,0,3,1,0,0
372.7,-1.819996325,1.0544125197240701,6858,2411,1611,1,8,3,1,1,1,2,4,1,0,0
275.6,-1.545062057,0.17502018594746707,6575,1676,816,1,4,2,1,0,1,0,4,1,0,0
307.7,-0.202814541,0.22820001715525084,4800,2235,968,1,5,2,1,0,1,1,3,1,0,0
377.8,-1.002092444,-0.056991151,6600,2498,1698,1.5,6,3,1,1,1,0,3,1,0,0
352.6,0.921214456,2.441558504723957,4921,2452,1284,1.5,7,3,1,0,1,1,4,1,0,0
425.2,-0.747381147,-0.200600424,13200,2788,1521,2,6,3,2,0,1,0,3,1,0,0
373.8,-0.101019419,0.8671048781753652,4891,2604,1414,1.5,7,3,1,1,1,0,3,1,0,0
410.4,-0.030705243,-0.407541391,8226,2551,1515,2,7,3,1,1,1,0,3,0,0,1
313.8,-0.477232017,1.4077997082897602,5261,3123,1657,1.5,7,3,1,1,1,1,3,0,0,1
378.2,-0.131895923,0.4700863114437406,9030,2456,1132,1,7,3,1,0,1,1,4,1,0,0
370.3,-1.352196895,0.5635997594628327,7206,3026,1345,1,6,3,1,0,1,0,3,1,0,0
303.1,0.5484678516769681,0.35678093950479656,5962,2196,988,1,7,3,1,1,1,1,4,1,0,0
359.9,-0.995076707,0.012722252044078081,7796,3085,1808,2,8,3,2,0,1,0,2,0,0,1
330.2,-0.785927679,0.13416458701974077,5097,2420,1284,1.5,6,3,1,1,1,0,4,1,0,0
323.1,-1.284647919,0.8973145511338224,5656,2336,1434,1.5,7,3,1,1,1,1,3,1,0,0
364.6,0.18032659109102656,0.8489847497432582,6858,1938,1074,1,7,4,1,1,1,1,4,1,0,0
340.3,0.4200001332300345,-0.639991701,8500,2952,1470,1,5,2,1,1,1,1,3,1,0,0
421.3,-0.365528571,0.31989139891321633,5274,3240,1971,2,7,4,2,1,1,0,3,0,1,0
351.7,3.157270396227893,-1.563281287,6600,2592,1500,2,6,3,1,1,1,1,4,1,0,0
662,0.38925980313566266,-0.579218234,6411,4858,3164,2,9,4,2,1,1,0,4,1,0,0
341.8,0.11944479355823276,-0.682627921,5358,3440,1809,1.5,7,3,2,0,1,1,3,0,1,0
346.7,0.056664188,0.38054641794371313,4800,3168,1826,2,7,3,1,1,1,1,3,0,0,1
399.3,-0.935767229,1.4107886855360683,7249,2880,1591,1.5,6,3,1,1,1,0,3,1,0,0
329.7,-1.112318595,-0.523887033,8512,1893,1160,2,5,3,1,1,1,0,3,1,0,0
282.8,-1.074448698,0.17163462686473552,3645,2838,1138,1,6,2,1,1,1,1,3,1,0,0
346.9,-0.560737189,0.084104064,5388,2240,1284,1.5,7,4,1,1,1,0,4,1,0,0
331.4,-0.840066419,0.038921052535849966,5792,2654,1412,1.5,7,3,1,1,1,1,3,1,0,0
379.1,-0.472149403,-0.587320772,5375,2220,1500,2,7,3,1,1,1,1,3,1,0,0
388.3,-0.83065341,0.21747997190240276,4308,2830,1597,1.5,10,5,2,1,1,1,3,1,0,0
366.4,-0.397127212,-0.744138878,5800,2288,1404,2,6,3,1,0,1,0,3,1,0,0
304.9,-0.492125898,0.37180549643217553,4020,2974,1615,1.5,7,3,2,0,1,1,3,1,0,0
372.3,0.7135943988075972,2.0454492918704457,6535,2859,1236,1,6,2,1,0,1,1,3,1,0,0
368.2,-0.249476216,0.017766199769623597,12000,2843,1484,1.5,6,3,1,1,1,0,2,1,0,0
308,-1.294094152,-0.018863725,6003,2930,1479,1.5,6,3,1,1,1,0,3,1,0,0
287.3,-0.852604789,-0.168636286,4661,2247,1197,1.5,5,3,1,1,1,0,4,1,0,0
280.9,-1.148761778,-0.501003959,4800,2933,1134,1,6,2,1,0,1,1,3,0,0,1
277.8,-0.534770222,-0.090387664,3658,2784,1138,1,7,2,1,1,1,1,3,1,0,0
350,0.001225277,0.14764096076913177,5391,2891,1347,1,5,2,1,1,1,1,3,0,1,0
359.1,-1.631797582,-0.2859404,6600,3192,1446,1,7,3,1,0,1,0,3,0,0,1
298.3,-1.041512582,0.18033037519048775,3640,1896,1272,2,6,3,1,1,1,0,4,1,0,0
383.7,-0.804210702,-0.319741593,5447,2272,1284,1.5,7,4,1,2,1,0,4,0,0,1
389.7,-1.106437163,-0.032990092,4550,2492,1484,2,6,3,1,1,1,1,4,1,0,0
380.1,-0.280820738,-0.6199917,4841,2494,1180,1,6,3,1,2,1,1,3,1,0,0
270.5,0.5078203596166053,0.6011944069218387,4433,3238,1492,1,6,2,1,0,1,0,3,0,0,1
395.6,0.32476386595975326,1.865639195977607,8280,3478,1460,1,6,3,1,0,1,0,3,1,0,0
407.4,-1.568406096,0.16112241390383045,11117,2516,1480,2,5,3,2,1,1,1,4,1,0,0
286.2,-1.038228835,1.430618710389324,4749,2122,1025,1,5,2,1,0,1,0,3,1,0,0
316,-0.930886408,-0.291393728,8418,2001,1019,1.5,6,3,1,0,1,0,3,1,0,0
317.1,-1.453767795,0.42161918980517404,4426,2794,1207,1,7,3,1,1,1,0,3,1,0,0
298.6,-0.389865824,0.3315682246183762,5508,2110,1020,1,7,3,2,0,1,0,3,0,0,1
403.5,-1.220065684,0.060013532150301405,6600,2558,1500,2,7,4,1,0,1,1,3,1,0,0
309.1,0.066816503,0.27370122486436416,4937,2280,1200,2,5,2,1,0,1,1,3,1,0,0
358.8,0.005279598,-0.81308363,6960,3388,1329,1,6,3,2,0,1,0,3,1,0,0
341.5,-1.271030691,0.20434632736543235,4337,3284,1724,1.5,7,4,3,0,1,0,3,1,0,0
305.1,-0.023505494,-0.702358799,5205,2348,1075,1,6,3,1,1,1,1,3,1,0,0
303.9,-0.578694295,0.4197305379550691,4582,3072,1794,2,6,3,1,1,1,0,3,1,0,0
378,3.738388165605134,2.7953730091188618,6560,2638,1294,1,8,4,1,1,1,1,4,1,0,0
459.3,-1.08810351,-0.055645825,17424,4578,2225,1.5,6,3,2,0,1,1,4,1,0,0
293.1,-1.021211312,-0.624592412,4800,2604,1134,1,7,3,1,0,1,1,3,0,0,1
285.1,-1.733183839,0.3294896305323871,3549,2584,1387,1.5,6,3,1,0,1,1,4,0,0,1
276.1,-1.991030472,0.6860924710448958,4950,1982,940,1,5,2,1,0,1,0,3,1,0,0
280.1,-0.423545308,3.3341944203723815,5490,1698,814,1,3,2,1,0,1,0,3,1,0,0
345.1,-0.801346382,1.2380562070092815,13693,1800,900,1,5,2,1,0,1,0,3,1,0,0
347.6,-0.950478735,0.1691878386509874,8250,2156,1152,2,6,3,1,0,1,0,2,1,0,0
326.4,-1.274059748,0.046679545,5529,2344,1306,1.5,6,3,1,1,1,1,3,1,0,0
310.3,-0.916741681,0.025751483250823562,4842,2232,1197,1.5,5,3,1,0,1,1,4,1,0,0
304.6,0.70232367,2.1529139269796733,5201,2680,1176,1,6,3,1,0,1,1,3,1,0,0
362.8,-0.888241159,-0.413239109,12238,2847,1437,1.5,7,3,1,1,1,0,2,0,0,1
332.1,-1.363455501,-0.308627832,4210,2629,1377,1.5,6,3,2,0,1,1,3,1,0,0
336.2,-1.09374207,-0.60475195,3912,2044,1372,2,7,4,1,1,1,1,3,1,0,0
356.1,-0.826760466,-0.238783383,3480,2822,1188,2,6,3,1,0,1,0,3,1,0,0
312.4,-1.139508637,1.2519296504303394,4705,2560,1400,1.5,6,3,1,1,1,1,3,1,0,0
319.9,3.9339557576016815,-1.838100144,7864,2056,979,1.5,5,2,1,0,1,1,3,1,0,0
550.6,0.1332040905734707,-0.623918649,6778,4569,3957,2,9,5,3,1,1,3,4,1,0,0
443.9,-0.815404614,1.3212446818757337,4950,3223,1782,2,7,3,2,1,1,1,3,0,1,0
316.2,0.28246379474977035,0.0355379,8423,2204,1085,1.5,6,3,1,1,1,0,2,1,0,0
423.5,-1.266402827,0.7343409132041996,6710,3020,1778,2,7,3,2,1,1,1,4,1,0,0
382.9,-0.899948008,-0.854547148,6473,2188,992,1,8,3,2,0,1,2,3,1,0,0
329.9,-0.738322008,0.053006278,3160,2604,1536,2,7,4,1,1,1,1,4,1,0,0
278.7,1.5172528913143524,-0.612656317,5496,2632,1316,1,7,3,1,0,1,0,3,1,0,0
443.6,-0.6340486,0.6254509261032625,6615,4383,2015,1,7,3,1,1,1,1,4,1,0,0
329,0.11141565098875304,0.7737007595763093,6960,2774,1104,1,5,2,1,0,1,1,4,1,0,0
405.7,-0.590290268,0.4277303186608693,8250,2808,1536,2,7,3,1,1,1,1,3,1,0,0
381.7,0.6650668017922292,0.5238844093596389,6600,2278,1500,2,7,2,1,0,1,0,3,0,1,0
401.5,-0.796490621,-0.221334338,8334,3112,1813,2,7,3,1,1,1,0,1,1,0,0
304.2,-0.149400065,-0.556552082,4782,2584,1400,1.5,6,3,2,0,1,1,3,1,0,0
467.1,-1.37501322,-0.02770105,4790,2824,1808,2,8,4,2,0,1,1,3,0,1,0
286.5,-0.784393398,0.7011100073756893,4526,2364,1075,1,8,3,1,1,1,1,3,1,0,0
321.8,-0.43135204,-0.608227424,6995,2296,1264,1,6,3,1,0,1,0,3,1,0,0
386.7,-0.57310193,-0.323459122,4326,2675,1725,2,8,4,2,1,1,1,4,1,0,0
383,-0.66473411,-0.039104498,4824,2594,1580,2,7,4,1,1,1,1,4,1,0,0
294.8,-0.715075418,1.055118570702264,5336,3000,1176,1,6,3,1,0,1,1,3,1,0,0
338.5,-1.692000395,0.5191335780985618,7928,2168,1266,2,7,3,1,1,1,0,2,1,0,0
255.9,-1.322356718,-0.490726113,5451,1953,920,1,5,2,1,0,1,0,3,1,0,0
268.5,1.2018987782816366,0.015013282369523772,3510,2304,1306,1.5,6,3,2,0,1,1,4,1,0,0
385.9,4.863995188939712,8.906721484,7776,3532,2098,2,9,5,1,1,1,3,2,1,0,0
476.7,-0.302366074,0.43081128581117667,33384,2936,1870,2,8,3,1,0,1,0,1,0,0,1
426.4,-0.400313788,0.33355386482648747,6960,2400,1620,2,7,3,1,1,1,1,4,1,0,0
349.3,-0.820237325,-0.150665018,6600,2472,1544,2,7,3,1,0,1,1,3,1,0,0
308.9,-1.100739429,-0.676038155,4940,2364,1492,2,5,2,1,1,1,0,2,1,0,0
332.2,-1.157548339,-0.237205127,3340,2456,1428,2,6,3,1,1,1,1,4,1,0,0
320,0.050661897,0.22588226853831805,4311,2344,1306,1.5,6,3,2,0,1,1,3,0,1,0
376.9,-1.072008062,-0.709710403,6855,3108,1503,1.5,7,4,1,1,1,0,4,1,0,0
325.3,-0.133986314,-0.440491148,3310,2328,1536,2,7,4,1,1,1,1,4,1,0,0
311.1,-0.101251106,0.8446320916373717,5029,3360,1456,1,5,2,1,0,1,1,3,1,0,0
361.5,-1.865291376,0.39161359169819004,8162,2660,1457,1.5,6,3,2,0,1,1,3,0,0,1
267,-1.188797715,-0.240556902,4941,1858,904,1,5,2,1,0,1,1,3,1,0,0
281.6,-0.034857923,1.0209315451223044,4236,2620,1120,1,6,3,1,0,1,1,3,1,0,0
397.9,-0.068053367,0.24629633617442523,8687,2396,1600,2,7,3,1,1,1,1,4,0,1,0
408,-1.148823722,0.074666845,6765,2983,1491,1,7,3,1,1,1,1,4,1,0,0
343.8,-0.72392573,0.20997025843913525,5045,2448,1142,1,7,3,2,0,1,1,3,1,0,0
400,-0.145965319,0.06933536,5889,2575,1306,1.5,4,2,1,0,1,1,3,0,1,0
337.1,-0.992078672,-0.397953527,6270,2784,1619,2,9,6,1,1,1,0,2,1,0,0
339.6,1.2730560736433936,-0.772387662,4126,2512,1372,2,8,3,1,1,1,1,4,0,0,1
650.3,-0.710615945,-0.597264879,6001,3670,2334,2,9,4,2,2,1,0,4,1,0,0
396.9,-0.698471659,0.49511497037410945,4009,2563,1600,2,7,4,1,1,1,1,4,1,0,0
408.6,-0.795124744,-0.513119648,6600,2492,1275,1.5,6,3,1,1,1,0,3,0,1,0
345.3,-0.819792893,-0.028877379,4114,2420,1600,2,8,4,1,1,1,1,4,1,0,0
317.8,-1.035428883,-0.25481294,5203,2604,1306,1.5,6,3,2,0,1,1,4,1,0,0
314.9,0.4039647828653318,0.23782386097327313,4416,2428,1344,2,8,4,1,1,1,0,3,1,0,0
366,-0.741520007,-0.526797276,7349,2926,1847,2,8,4,1,1,1,0,4,1,0,0
365.7,-1.939257044,0.43398661788200305,4143,2488,1600,2,8,4,1,1,1,1,4,1,0,0
